 Average of  Max VisibilityKm ,Volume Share of Category
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
15.57142857,0
16,0
15.28571429,0
15.28571429,0
14.28571429,0
16,0
13.14285714,0
16,0
14,0
16,0
16,0
15.14285714,0.000283914
15.71428571,0.000450509
16,0.004933034
16,0.012102603
16,0.044637343
16,0.026419452
16,0.051135857
16,0.03926182
16,0.096117622
16,0.089132091
16,0.072364049
16,0.158319693
16,0.079463333
16,0.081308341
16,0.101538146
16,0.150813983
16,0.092751149
16,0.215289448
16,0.07579754
16,0.064002614
16,0.059468899
16,0.059419191
16,0.116860428
16,0.087851273
16,0.063053421
16,0.066552797
16,0.246460634
16,0.113545532
16,0.089183135
16,0.14863121
16,0.090409118
16,0.060763418
16,0.081708398
16,0.074983185
16,0.121549293
16,0.086094677
16,0.126107486
16,0.121640869
16,0.168881238
16,0.098831791
16,0.11908202
16,0.152834184
16,0.178364027
16,0.149395273
16,0.065371929
15.28571429,0.080010589
16,0.101435941
16,0.102132191
16,0.134228406
16,0.132454675
16,0.108732537
14.5,0.203874224
16,0.126352893
15.57142857,0.136402232
16,0.105234551
16,0.102546721
16,0.120874694
16,0.118743278
16,0.182240162
16,0.122386552
16,0.102179161
16,0.082548018
16,0.151212537
16,0.108518432
16,0.161249659
16,0.115061133
16,0.151586345
16,0.109938046
15.6,0.103300847
16,0.09728364
16,0.142225454
16,0.103241127
16,0.116655675
16,0.105054882
16,0.149785636
16,0.112593617
16,0.137033424
16,0.205035868
16,0.175684921
16,0.129371346
16,0.123562356
16,0.130730619
16,0.092509472
16,0.102014924
16,0.11057906
16,0.088911587
16,0.205538616
16,0.109343835
16,0.120307139
16,0.131538857
16,0.173025053
16,0.113599126
14.42857143,0.128450022
16,0.144802091
16,0.170047501
16,0.08319152
16,0.128247466
16,0.128841091
16,0.099542135
15.28571429,0.12294921
16,0.081467668
16,0.115812374
16,0.08389084
16,0.112603464
15.14285714,0.096271202
15.71428571,0.100253345
16,0.103728183
16,0.122742512
16,0.120391655
16,0.151929836
16,0.137753864
15,0.130155854
15.71428571,0.109229157
16,0.12532058
16,0.126490966
16,0.14139654
16,0.08999592
16,0.107227986
16,0.092330036
16,0.094739274
16,0.084232613
16,0.098821511
16,0.086472815
16,0.098897087
16,0.093204522
16,0.086653773
15.28571429,0.088234802
16,0.099238199
16,0.079714245
16,0.07371417
16,0.082571329
16,0.086357638
16,0.087576182
16,0.085697874
16,0.135192996
16,0.089418757
15.14285714,0.084183083
16,0.190813488
16,0.162671222
16,0.095988806
16,0.070837466
16,0.072661156
16,0.108392961
15.71428571,0.154014458
16,0.081446109
15.14285714,0.236799497
16,0.188987626
16,0.081228511
15.71428571,0.092905321
15.71428571,0.089585974
14.33333333,0.079052437
16,0.109611876
16,0.081372649
16,0.102033194
16,0.113290565
16,0.109350702
16,0.161611576
16,0.106618513
16,0.101102959
16,0.133149248
16,0.130184336
16,0.12583661
16,0.13509543
16,0.151425483
16,0.16336004
16,0.203150402
16,0.215091335
16,0.300243039
16,0.271396198
16,0.238665313
16,0.211315353
16,0.218173314
16,0.183504387
16,0.220648909
16,0.175919709
16,0.181371468
16,0.207870846
16,0.221560814
16,0.262785677
16,0.192950809
16,0.219570659
16,0.21637916
16,0.180569447
16,0.186547347
16,0.182587257
16,0.169408112
16,0.184743856
16,0.189841411
16,0.232649816
16,0.283032313
16,0.29353233
16,0.250667523
16,0.202047198
16,0.221984143
16,0.251567812
16,0.25797701
16,0.211910472
15.57142857,0.245031955
16,0.261661263
15.28571429,0.277313265
15.28571429,0.192695993
14.28571429,0.204661858
16,0.210799576
13.14285714,0.232469748
16,0.208550665
14,0.2128121
16,0.22628968
16,0.220111705
15.14285714,0.234583064
15.71428571,0.187382089
16,0.207419013
16,0.224555265
16,0.210419099
16,0.27240011
16,0.242419312
16,0.245406655
16,0.284226747
16,0.247864557
16,0.244642571
16,0.271616386
16,0.213957222
16,0.21115915
16,0.256617698
16,0.220940263
16,0.206413751
16,0.237165165
16,0.248150462
16,0.566952123
16,0.296046727
16,0.32816011
16,0.24954103
16,0.317975847
16,0.322282784
16,0.285600088
16,0.29147674
16,0.282130606
16,0.361832197
16,0.339769762
16,0.274630578
16,0.235512642
16,0.28851063
16,0.300897722
16,0.32788927
16,0.27685816
16,0.30660852
16,0.322883189
16,0.406684657
16,0.326005825
16,0.360453514
16,0.589971516
16,0.422260033
16,0.538501267
16,0.319397578
15.28571429,0.350701998
16,0.306969507
16,0.287709549
16,0.30033663
16,0.305167137
16,0.28834856
14.5,0.279890085
16,0.293819697
15.57142857,0.268817806
16,0.282472634
16,0.403820721
16,0.302443913
16,0.448567526
16,0.261421812
16,0.230468212
16,0.219686833
16,0.205198752
16,0.234143052
16,0.400297147
16,0.296736734
16,0.247226559
16,0.241972966
16,0.228096936
15.6,0.202849091
16,0.211718501
16,0.168299202
16,0.150101981
16,0.160888565
16,0.158704232
16,0.164950882
16,0.154375811
16,0.160768176
16,0.157461196
16,0.168406195
16,0.161102272
16,0.131877471
16,0.131704728
16,0.133771399
16,0.172925287
16,0.186620374
16,0.175754244
16,0.209248262
16,0.191640351
16,0.17115641
16,0.188638181
16,0.245839354
16,0.170176396
14.42857143,0.178042954
16,0.338248324
16,0.323317526
16,0.300739485
16,0.293099259
16,0.297867189
16,0.317869842
15.28571429,0.261101858
16,0.313796177
16,0.265707881
16,0.27249612
16,0.272905883
15.14285714,0.287405331
15.71428571,0.269317708
16,0.2873788
16,0.268713185
16,0.281127667
16,0.276651297
16,0.252279736
15,0.261345931
15.71428571,0.239830105
16,0.251769114
16,0.282821174
16,0.240070223
16,0.26848537
16,0.279567605
16,0.255082132
16,0.266844716
16,0.252256338
16,0.242079977
16,0.2501047
16,0.246027176
16,0.274256774
16,0.25533145
15.28571429,0.26540876
16,0.25529181
16,0.256628469
16,0.318302751
16,0.307840367
16,0.240725617
16,0.251057153
16,0.264164421
16,0.258563454
16,0.253278652
15.14285714,0.253525102
16,0.259774692
16,0.269751282
16,0.276721758
16,0.283600488
16,0.246325007
16,0.315786985
15.71428571,0.281371029
16,0.276995115
15.14285714,0.28022184
16,0.262448329
16,0.294913694
15.71428571,0.27738316
15.71428571,0.298781829
14.33333333,0.32127947
16,0.294443613
16,0.374416246
16,0.323475553
16,0.310351686
16,0.317070786
16,0.308466788
16,0.285835661
16,0.278609554
16,0.277087924
16,0.27341191
16,0.255588408
16,0.244483357
16,0.265960441
16,0.233426853
16,0.251591088
16,0.278309607
16,0.232379661
16,0.256069554
16,0.262152456
16,0.262455941
16,0.27618575
16,0.244224719
16,0.239762933
16,0.240354252
16,0.2697279
16,0.261396838
16,0.245439734
16,0.254793198
16,0.263170871
16,0.243731194
16,0.222350081
16,0.246573835
16,0.241560761
16,0.257917504
16,0.272675469
16,0.258171474
16,0.260962279
16,0.29613964
16,0.317122992
16,0.327953578
16,0.316724126
16,0.333228915
16,0.317975185
16,0.355427884
16,0.353895163
16,0.325300434
15.57142857,0.311793901
16,0.302053824
15.28571429,0.297885715
15.28571429,0.329237724
14.28571429,0.346355479
16,0.336666013
13.14285714,0.334213161
16,0.329322725
14,0.331087235
16,0.326129913
16,0.325741142
15.14285714,0.31696473
15.71428571,0.295870827
16,0.310719819
16,0.308050017
16,0.293811009
16,0.290505384
16,0.305277506
16,0.282010117
16,0.257751799
16,0.277338074
16,0.279787961
16,0.2713552
16,0.269972838
16,0.260983829
16,0.279626693
16,0.252934879
16,0.280570114
16,0.255672914
16,0.263359688
16,0.258997138
16,0.269358771
16,0.273059771
16,0.29877304
16,0.290970049
16,0.284762306
16,0.275715114
16,0.246470551
16,0.290188411
16,0.290630803
16,0.28526695
16,0.286980988
16,0.307829901
16,0.320612617
16,0.294300291
16,0.297750568
16,0.306015329
16,0.313969727
16,0.304332393
16,0.344430101
16,0.345657134
16,0.352113596
16,0.361474621
16,0.317941406
16,0.306293626
16,0.363814102
15.28571429,0.327749372
16,0.317739842
16,0.31751801
16,0.312430022
16,0.319616913
16,0.305022039
14.5,0.321564857
16,0.302376291
15.57142857,0.29714911
16,0.312383694
16,0.32514427
16,0.300102291
16,0.310208562
16,0.298376882
16,0.277881217
16,0.291194249
16,0.272962426
16,0.28797317
16,0.28805595
16,0.273055447
16,0.301121527
16,0.287487228
16,0.27413913
15.6,0.274267204
16,0.236962792
16,0.273890971
16,0.25894442
16,0.260075077
16,0.269761432
16,0.252458366
16,0.258620356
16,0.27568843
16,0.248958935
16,0.227149483
16,0.264244611
16,0.262333181
16,0.267722011
16,0.267177216
16,0.283063626
16,0.289092893
16,0.267100877
16,0.27559678
16,0.272590308
16,0.287635174
16,0.285631446
16,0.308448669
16,0.267554713
14.42857143,0.298704317
16,0.311510854
16,0.302691909
16,0.046976136
16,0.058521057
16,0.055483093
16,0.056614132
15.28571429,0.041601742
16,0.046759216
16,0.038723051
16,0.032960753
16,0.023863045
15.14285714,0.026605009
15.71428571,0.023744396
16,0.02410382
16,0.021601715
16,0.022045672
16,0.024443028
16,0.023247469
15,0.022615804
15.71428571,0.021114888
16,0.018562346
16,0.021888436
16,0.017431659
16,0.019888216
16,0.022146051
16,0.017589087
16,0.01953842
16,0.016936599
16,0.01477905
16,0.022120001
16,0.020562929
16,0.020006749
16,0.019061765
15.28571429,0.020690875
16,0.02025142
16,0.019178207
16,0.016619969
16,0.017614667
16,0.018008026
16,0.021044504
16,0.021238509
16,0.020488669
16,0.02467765
15.14285714,0.019296667
16,0.018749963
16,0.019026305
16,0.025771008
16,0.026151717
16,0.023400568
16,0.020940864
15.71428571,0.029786149
16,0.028455263
15.14285714,0.022340594
16,0.018270232
16,0.026183802
15.71428571,0.029885383
15.71428571,0.027644956
14.33333333,0.035288941
16,0.025687331
16,0.033930205
16,0.032369829
16,0.032914987
16,0.031788639
16,0.032486971
16,0.029510862
16,0.027612896
16,0.026121293
16,0.030413798
16,0.026117641
16,0.023692562
16,0.028692545
16,0.026294301
16,0.027760426
16,0.030397892
16,0.026274587
16,0.031280016
16,0.026999156
16,0.023058296
16,0.022164375
16,0.020311877
16,0.014876225
16,0.020529635
16,0.022045575
16,0.021485076
16,0.020545233
16,0.020455368
16,0.023700776
16,0.027824036
16,0.023813246
16,0.02821835
16,0.030633277
16,0.033360016
16,0.033301263
16,0.032805319
16,0.032087237
16,0.035894711
16,0.033934329
16,0.031766704
16,0.035235411
16,0.038016986
16,0.032458998
16,0.026565388
16,0.041397702
16,0.036555239
15.57142857,0.029922679
16,0.025952257
15.28571429,0.030084045
15.28571429,0.040489599
14.28571429,0.040584804
16,0.041741898
13.14285714,0.031766787
16,0.040385121
14,0.039286143
16,0.039643421
16,0.034558052
15.14285714,0.035644687
15.71428571,0.03428951
16,0.032772435
16,0.030387962
16,0.028540068
16,0.029912477
16,0.032155323
16,0.032668694
16,0.023986978
16,0.02953803
16,0.034427283
16,0.027887305
16,0.027918724
16,0.029328088
16,0.029281397
16,0.023976862
16,0.027700067
16,0.022217014
16,0.026501039
16,0.030274427
16,0.026004168
16,0.02648698
16,0.030834007
16,0.027862026
16,0.029795332
16,0.027682196
16,0.021350048
16,0.02940596
16,0.029136492
16,0.03022678
16,0.035939471
16,0.033387151
16,0.035732552
16,0.036470624
16,0.034813328
16,0.038368158
16,0.043578798
16,0.041154819
16,0.03354401
16,0.051038348
16,0.052286999
16,0.051956259
16,0.035219629
16,0.038569533
16,0.062881373
15.28571429,0.061277137
16,0.058551405
16,0.062811218
16,0.052131783
16,0.061282387
16,0.06862059
14.5,0.066434913
16,0.063839
15.57142857,0.066695179
16,0.061924346
16,0.059352629
16,0.061737128
16,0.07360138
16,0.073065046
16,0.060175348
16,0.06471021
16,0.067209987
16,0.069113335
16,0.064103151
16,0.052114824
16,0.056661727
16,0.061359519
16,0.050454639
15.6,0.053807762
16,0.045983405
16,0.056525983
16,0.063708297
16,0.066533809
16,0.066297249
16,0.066364982
16,0.067534093
16,0.068099142
16,0.06955112
16,0.059842382
16,0.057975699
16,0.067096792
16,0.067041539
16,0.04644965
16,0.043457667
16,0.056880411
16,0.066343554
16,0.068224393
16,0.071786753
16,0.074129847
16,0.071420096
16,0.054622925
16,0.072152607
14.42857143,0.068989621
16,0.06000396
16,0.048742877
16,0.040860071
16,0.04619927
16,0.043948937
16,0.047557884
15.28571429,0.034867685
16,0.041960226
16,0.046667496
16,0.044279375
16,0.042738018
15.14285714,0.045532917
15.71428571,0.038040387
16,0.040594288
16,0.037261186
16,0.041768739
16,0.042664733
16,0.03765132
15,0.037744031
15.71428571,0.036182689
16,0.03573887
16,0.040765896
16,0.035318067
16,0.036127057
16,0.039596243
16,0.035819316
16,0.038493023
16,0.033989457
16,0.027198643
16,0.040688646
16,0.043805239
16,0.042555307
16,0.039216418
15.28571429,0.038436234
16,0.040772184
16,0.039049694
16,0.03231399
16,0.032483124
16,0.033080326
16,0.040136311
16,0.039595453
16,0.039357802
16,0.042203086
15.14285714,0.042197811
16,0.04319041
16,0.041656211
16,0.043445115
16,0.045008509
16,0.043295903
16,0.038302929
15.71428571,0.056325219
16,0.050427675
15.14285714,0.047007799
16,0.036760323
16,0.037583476
15.71428571,0.050518963
15.71428571,0.046864338
14.33333333,0.049049643
16,0.043098733
16,0.051183932
16,0.053145982
16,0.047916265
16,0.054051971
16,0.047559794
16,0.042095753
16,0.044800942
16,0.046112303
16,0.044742058
16,0.040930597
16,0.038870701
16,0.042420329
16,0.033294813
16,0.041803888
16,0.037810035
16,0.03720792
16,0.035362407
16,0.036693607
16,0.034108043
16,0.033285057
16,0.029600777
16,0.020833821
16,0.029157521
16,0.033786742
16,0.031086433
16,0.030998374
16,0.033489176
16,0.032749733
16,0.034717293
16,0.030776342
16,0.033499794
16,0.033002125
16,0.037323441
16,0.039399658
16,0.039799114
16,0.039740227
16,0.041490682
16,0.04263873
16,0.040656748
16,0.044973361
16,0.041290366
16,0.041412241
16,0.032088233
16,0.048090438
16,0.042612768
15.57142857,0.044561
16,0.033158062
15.28571429,0.035580303
15.28571429,0.04584372
14.28571429,0.043152569
16,0.044422937
13.14285714,0.040258636
16,0.043620407
14,0.046668329
16,0.050571415
16,0.053103741
15.14285714,0.049978035
15.71428571,0.04005122
16,0.043319501
16,0.045467397
16,0.041013922
16,0.046800219
16,0.048067321
16,0.049921346
16,0.034249544
16,0.047743752
16,0.046280343
16,0.041968785
16,0.039135375
16,0.040402866
16,0.039922913
16,0.035644468
16,0.038595027
16,0.028032008
16,0.038562041
16,0.042159266
16,0.037481615
16,0.039995674
16,0.036634924
16,0.033724294
16,0.036281075
16,0.035837594
16,0.033029834
16,0.033935815
16,0.037811212
16,0.036937374
16,0.038627088
16,0.035322817
16,0.04104227
16,0.043511662
16,0.039158267
16,0.045189232
16,0.047224966
16,0.041984703
16,0.034657305
16,0.046498026
16,0.04528336
16,0.045570577
16,0.033403887
16,0.033348211
16,0.048400072
15.28571429,0.045462753
16,0.044394397
16,0.045889899
16,0.035754809
16,0.037886835
16,0.043197843
14.5,0.042423386
16,0.042048527
15.57142857,0.0436988
16,0.03657089
16,0.036156422
16,0.03833587
16,0.045339803
16,0.038068597
16,0.036090105
16,0.036632815
16,0.038295111
16,0.037071367
16,0.034933032
16,0.031145277
16,0.03016938
16,0.034174881
16,0.03044341
15.6,0.029708421
16,0.025023461
16,0.028001145
16,0.032924933
16,0.029549524
16,0.028445251
16,0.029374664
16,0.028503248
16,0.028858888
16,0.029521096
16,0.027142377
16,0.027845273
16,0.029030148
16,0.029275883
16,0.0298334
16,0.029996218
16,0.032715368
16,0.031146274
16,0.03021201
16,0.031241583
16,0.029035086
16,0.030885594
16,0.025002572
16,0.03377306
14.42857143,0.034707437
16,0.03359068
16,0.029205366
16,0
16,0
16,0
16,0
15.28571429,0
16,0
16,0
16,0
16,0
15.14285714,0
15.71428571,0
16,0
16,0
16,0
16,0
16,0
15,0
15.71428571,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
15.28571429,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
15.14285714,0
16,0
16,0
16,0
16,0
16,0
16,0
15.71428571,0
16,0
15.14285714,0
16,0
16,0
15.71428571,0
15.71428571,0
14.33333333,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
15.57142857,0
16,0
15.28571429,0
15.28571429,0
14.28571429,0
16,0
13.14285714,0
16,0
14,0
16,0
16,0
15.14285714,0
15.71428571,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0.000528676
16,0.000807938
16,0.000583718
16,0.000771189
16,0.001077872
16,0.001250272
16,0.000898112
16,0.001340666
16,0.001187986
16,0.001294824
16,0.001879583
16,0.001370346
16,0.001931496
16,0.001632555
16,0.001718026
16,0.002813303
16,0.003159109
16,0.004875893
16,0.008743525
16,0.014275402
16,0.014098126
16,0.01366935
16,0.02066667
16,0.026828155
16,0.031408671
16,0.028260738
16,0.032285215
16,0.036150344
16,0.037166578
16,0.032869364
16,0.035846542
16,0.045381233
15.28571429,0.047433493
16,0.045747445
16,0.046091533
16,0.037589466
16,0.037773133
16,0.043413425
14.5,0.044631376
16,0.045201182
15.57142857,0.052802224
16,0.047914426
16,0.0533483
16,0.05128107
16,0.057000877
16,0.050337058
16,0.045098743
16,0.043977163
16,0.044215718
16,0.042781329
16,0.041906617
16,0.040719863
16,0.040371831
16,0.048725237
16,0.0411046
15.6,0.037486027
16,0.03490241
16,0.038466204
16,0.038994101
16,0.038754789
16,0.036194254
16,0.039043163
16,0.03680357
16,0.037690845
16,0.04274292
16,0.037308637
16,0.039053775
16,0.043157931
16,0.041593105
16,0.044538382
16,0.045844166
16,0.051062105
16,0.046348879
16,0.047690814
16,0.05074345
16,0.046324246
16,0.049647947
16,0.046245677
16,0.053759753
14.42857143,0.048156352
16,0.05163697
16,0.046332617
16,0
16,0
16,0
16,0
15.28571429,0
16,0
16,0
16,0
16,0
15.14285714,0
15.71428571,0
16,0
16,0
16,0
16,0
16,0
15,0
15.71428571,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
15.28571429,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
15.14285714,0
16,0
16,0
16,0
16,0
16,0
16,0
15.71428571,0
16,0
15.14285714,0
16,0
16,0
15.71428571,0
15.71428571,0
14.33333333,0
16,0
16,0
16,0
16,0
16,0
16,0.000846471
16,0.002790888
16,0.003751382
16,0.004567016
16,0.007659331
16,0.00822537
16,0.009325145
16,0.01219828
16,0.012525007
16,0.015925191
16,0.02442528
16,0.025909847
16,0.027367645
16,0.029414056
16,0.028396122
16,0.030640634
16,0.031007559
16,0.027610394
16,0.029027578
16,0.031507443
16,0.034568565
16,0.033812069
16,0.03308808
16,0.032670999
16,0.034460602
16,0.029058779
16,0.03359352
16,0.031825091
16,0.033808098
16,0.035392141
16,0.032222202
16,0.038404516
16,0.036989291
16,0.039391081
16,0.036968738
16,0.0376911
16,0.038342543
16,0.036607935
16,0.040736358
16,0.039418003
16,0.04010391
15.57142857,0.042314137
16,0.038952471
15.28571429,0.035307798
15.28571429,0.042606005
14.28571429,0.044953785
16,0.044690869
13.14285714,0.040791497
16,0.045860757
14,0.044277851
16,0.043089046
16,0.051392776
15.14285714,0.044985259
15.71428571,0.038770033
16,0.044348842
16,0.043178282
16,0.042098764
16,0.043098725
16,0.040910256
16,0.042214296
16,0.032803644
16,0.043898028
16,0.042438024
16,0.042556664
16,0.038920201
16,0.03943083
16,0.039106122
16,0.033746204
16,0.034135254
16,0.032713421
16,0.03639184
16,0.035032644
16,0.03117996
16,0.030191228
16,0.030816811
16,0.032088639
16,0.030518899
16,0.038975311
16,0.0279575
16,0.033540545
16,0.031537881
16,0.03176419
16,0.0368654
16,0.033097441
16,0.036565898
16,0.03917056
16,0.035695759
16,0.037529932
16,0.039919955
16,0.037179863
16,0.041747919
16,0.03505431
16,0.034985694
16,0.034964114
16,0.031847108
16,0.031572294
16,0.037712192
15.28571429,0.034265739
16,0.033012629
16,0.030713256
16,0.028401058
16,0.030726623
16,0.02995147
14.5,0.028767143
16,0.029241523
15.57142857,0.032432997
16,0.03162913
16,0.034385513
16,0.029682249
16,0.033670805
16,0.028435751
16,0.026457617
16,0.02627356
16,0.024166372
16,0.02542983
16,0.022763578
16,0.023666874
16,0.022807142
16,0.03029595
16,0.025139544
15.6,0.024703135
16,0.014140993
16,0.010041349
16,0.01045271
16,0.010122879
16,0.007605173
16,0.006549617
16,0.006365023
16,0.007694014
16,0.005994076
16,0.005923252
16,0.004535886
16,0.004111739
16,0.004945069
16,0.002848539
16,0.003522194
16,0.002038419
16,0.000632792
16,0.000497095
16,0.000277005
16,0.00033315
16,0
16,7.30E-05
16,0.000300146
14.42857143,0.000114648
16,0.000159454
16,3.67E-05
16,0.018113495
16,0.018040751
16,0.014995791
