 Average of Dew PointC ,Unit Sales
11.57142857,1349
12.85714286,1160
12,1170
9.714285714,774
6.857142857,1056
4.428571429,1010
8.571428571,1008
6,1080
9.333333333,1033
9.142857143,729
3.857142857,1498
9.857142857,982
12,959
9,1463
11.14285714,1447
11.71428571,1568
12.83333333,1285
12.28571429,1248
11.57142857,1114
12.14285714,1166
11.71428571,1252
11,1049
10.28571429,1235
11.85714286,2188
12.28571429,2269
10,2669
11.42857143,2997
9.285714286,3109
13,4321
15.28571429,3774
13.71428571,4117
14.42857143,4270
14.42857143,4488
16.42857143,4893
17,4463
17.42857143,5106
16.85714286,5297
17,4952
17.6,4972
17.42857143,5157
17.14285714,4852
17.14285714,5385
16.57142857,5194
19,6040
17.57142857,5932
18,6207
16.71428571,6162
16,6163
17.85714286,6146
16,6412
16.42857143,5574
15.16666667,5289
9,5353
13.57142857,5970
10.57142857,5274
9.142857143,5480
15,4635
12.85714286,5076
10.28571429,3889
8.571428571,2595
4.75,2408
8.285714286,2411
10.42857143,4841
8.571428571,6193
10.71428571,6322
12.71428571,6783
8.285714286,7079
12.42857143,7194
10.57142857,8000
7.285714286,8152
11.57142857,8243
12.71428571,8732
13.14285714,9503
13.66666667,10025
11,11252
11,11546
12,12393
11.8,11788
11,13824
12.28571429,12769
12,13478
13.28571429,13465
14,13601
16.14285714,14223
16.85714286,14766
16.42857143,14492
17.66666667,14216
15.85714286,15144
16.85714286,12770
19.28571429,14849
18.16666667,14415
17.57142857,14823
16.71428571,15022
17.42857143,15286
18.85714286,15457
18.5,15786
18,15687
18.28571429,16253
19.14285714,15238
18,16203
16.57142857,16303
19.14285714,15853
17,16337
14.85714286,15688
9,15504
8.285714286,14960
7.142857143,14484
6,14369
3,13726
10.28571429,14189
6.285714286,13908
8.285714286,13732
3.4,11206
10,12387
11,12592
13.14285714,13308
8,13597
13,15032
6.571428571,14463
11.71428571,15191
10,13962
14,14155
11,14522
12.85714286,14070
11,15794
10.8,16047
13.85714286,15949
10.71428571,16390
11.85714286,16106
10.85714286,16381
12.57142857,15716
13.28571429,16437
12.85714286,16486
12.42857143,16390
13.33333333,16995
14.85714286,18067
14,18247
16.14285714,15157
18.6,13286
15.85714286,14014
16.85714286,13578
16.85714286,12186
18.71428571,13565
18,14271
17.14285714,13633
16.85714286,13904
16.71428571,14181
18.25,15707
16.71428571,16503
15.85714286,15980
17,15746
15,15333
14.28571429,17904
15.57142857,16479
14.57142857,15836
16.57142857,16604
16.5,15463
10.71428571,16497
11.14285714,16852
10.71428571,16674
9.75,14518
11.85714286,14811
12.28571429,14154
6.428571429,13744
6.428571429,12866
5,275
0.285714286,271
7.285714286,374
6.2,349
8.571428571,273
6.142857143,260
7.142857143,261
6.4,258
10.28571429,285
10.85714286,206
11.14285714,324
11.85714286,306
14,272
9.571428571,219
7.714285714,309
12,271
12.66666667,224
13.14285714,181
13.85714286,218
13.42857143,229
14.5,251
14,241
14.42857143,192
14.57142857,172
16.42857143,263
17,245
17.28571429,298
15.85714286,274
16.42857143,269
14.25,252
14.14285714,268
15.85714286,244
15.57142857,245
16.85714286,235
18.28571429,236
16.42857143,235
16.28571429,339
12.57142857,273
14.5,292
12.71428571,309
11.57142857,310
13.57142857,315
11.8,251
11.57142857,232
12.85714286,239
12,209
9.714285714,216
6.857142857,325
4.428571429,159
8.571428571,216
6,218
9.333333333,298
9.142857143,200
3.857142857,260
9.857142857,264
12,150
9,236
11.14285714,222
11.71428571,193
12.83333333,169
12.28571429,138
11.57142857,223
12.14285714,152
11.71428571,206
11,184
10.28571429,299
11.85714286,681
12.28571429,889
10,505
11.42857143,964
9.285714286,370
13,454
15.28571429,1112
13.71428571,407
14.42857143,518
14.42857143,472
16.42857143,461
17,372
17.42857143,1129
16.85714286,796
17,469
17.6,511
17.42857143,487
17.14285714,605
17.14285714,823
16.57142857,563
19,675
17.57142857,1143
18,1016
16.71428571,1035
16,570
17.85714286,434
16,687
16.42857143,942
15.16666667,568
9,1918
13.57142857,709
10.57142857,474
9.142857143,405
15,576
12.85714286,931
10.28571429,675
8.571428571,1678
4.75,1036
8.285714286,613
10.42857143,735
8.571428571,729
10.71428571,670
12.71428571,1716
8.285714286,766
12.42857143,745
10.57142857,1029
7.285714286,663
11.57142857,899
12.71428571,859
13.14285714,656
13.66666667,795
11,2068
11,733
12,1117
11.8,756
11,702
12.28571429,402
12,964
13.28571429,795
14,582
16.14285714,877
16.85714286,1208
16.42857143,964
17.66666667,774
15.85714286,885
16.85714286,860
19.28571429,830
18.16666667,978
17.57142857,815
16.71428571,721
17.42857143,442
18.85714286,1616
18.5,950
18,743
18.28571429,1253
19.14285714,826
18,728
16.57142857,618
19.14285714,941
17,1199
14.85714286,1242
9,715
8.285714286,534
7.142857143,926
6,480
3,619
10.28571429,536
6.285714286,450
8.285714286,354
3.4,708
10,1164
11,517
13.14285714,441
8,481
13,335
6.571428571,454
11.71428571,602
10,492
14,488
11,681
12.85714286,858
11,467
10.8,638
13.85714286,681
10.71428571,635
11.85714286,1228
10.85714286,595
12.57142857,642
13.28571429,601
12.85714286,494
12.42857143,676
13.33333333,480
14.85714286,1435
14,1079
16.14285714,841
18.6,1772
15.85714286,900
16.85714286,672
16.85714286,761
18.71428571,959
18,1445
17.14285714,820
16.85714286,1122
16.71428571,510
18.25,564
16.71428571,617
15.85714286,705
17,526
15,510
14.28571429,634
15.57142857,1047
14.57142857,433
16.57142857,525
16.5,557
10.71428571,702
11.14285714,760
10.71428571,420
9.75,507
11.85714286,425
12.28571429,442
6.428571429,319
6.428571429,516
5,2856
0.285714286,2419
7.285714286,1794
6.2,2127
8.571428571,4902
6.142857143,3330
7.142857143,1957
6.4,2337
10.28571429,2418
10.85714286,2541
11.14285714,3304
11.85714286,2891
14,4713
9.571428571,3210
7.714285714,2722
12,4161
12.66666667,2531
13.14285714,2637
13.85714286,2649
13.42857143,3438
14.5,6113
14,4450
14.42857143,3857
14.57142857,3792
16.42857143,3598
17,5609
17.28571429,8150
15.85714286,3511
16.42857143,3324
14.25,4410
14.14285714,3318
15.85714286,3432
15.57142857,2884
16.85714286,3508
18.28571429,5055
16.42857143,3720
16.28571429,3333
12.57142857,3166
14.5,3054
12.71428571,2518
11.57142857,2570
13.57142857,2866
11.8,3120
11.57142857,3371
12.85714286,3197
12,3551
9.714285714,4102
6.857142857,5621
4.428571429,2290
8.571428571,2783
6,8118
9.333333333,6246
9.142857143,3394
3.857142857,2651
9.857142857,3635
12,2996
9,6687
11.14285714,3755
11.71428571,2658
12.83333333,2710
12.28571429,2507
11.57142857,3099
12.14285714,3374
11.71428571,3105
11,2819
10.28571429,2883
11.85714286,2563
12.28571429,3883
10,3030
11.42857143,3118
9.285714286,3124
13,2883
15.28571429,4778
13.71428571,3306
14.42857143,2433
14.42857143,4304
16.42857143,3273
17,3429
17.42857143,6617
16.85714286,2927
17,3086
17.6,3100
17.42857143,3726
17.14285714,3065
17.14285714,2993
16.57142857,2698
19,7464
17.57142857,3328
18,4850
16.71428571,2685
16,3063
17.85714286,2922
16,2727
16.42857143,3372
15.16666667,2975
9,4108
13.57142857,3472
10.57142857,2726
9.142857143,4283
15,6540
12.85714286,2536
10.28571429,2424
8.571428571,5655
4.75,5509
8.285714286,3815
10.42857143,2923
8.571428571,2767
10.71428571,2940
12.71428571,4964
8.285714286,3161
12.42857143,2478
10.57142857,2296
7.285714286,2679
11.57142857,3025
12.71428571,3229
13.14285714,4200
13.66666667,3756
11,3838
11,2575
12,2434
11.8,1817
11,2868
12.28571429,2876
12,2620
13.28571429,3700
14,2783
16.14285714,2282
16.85714286,2529
16.42857143,2435
17.66666667,2446
15.85714286,6861
16.85714286,2669
19.28571429,3086
18.16666667,2914
17.57142857,2823
16.71428571,3974
17.42857143,4505
18.85714286,3525
18.5,3070
18,5884
18.28571429,2472
19.14285714,2046
18,1523
16.57142857,1574
19.14285714,1613
17,1691
14.85714286,1639
9,3151
8.285714286,1936
7.142857143,2942
6,4629
3,5058
10.28571429,1796
6.285714286,1912
8.285714286,4332
3.4,4900
10,4104
11,2271
13.14285714,2236
8,2509
13,2695
6.571428571,4908
11.71428571,2555
10,3599
14,3088
11,2407
12.85714286,2125
11,2513
10.8,2339
13.85714286,2379
10.71428571,2252
11.85714286,2168
10.85714286,3221
12.57142857,2441
13.28571429,2577
12.85714286,2221
12.42857143,2116
13.33333333,4127
14.85714286,2333
14,2032
16.14285714,2476
18.6,2380
15.85714286,4019
16.85714286,2649
16.85714286,3186
18.71428571,2617
18,1962
17.14285714,2684
16.85714286,2307
16.71428571,1916
18.25,2002
16.71428571,4879
15.85714286,2070
17,2085
15,1943
14.28571429,2555
15.57142857,2450
14.57142857,2199
16.57142857,1826
16.5,2372
10.71428571,1984
11.14285714,2468
10.71428571,2640
9.75,3195
11.85714286,1947
12.28571429,2231
6.428571429,3160
6.428571429,4115
5,3177
0.285714286,2583
7.285714286,2703
6.2,2756
8.571428571,3185
6.142857143,3326
7.142857143,2727
6.4,2654
10.28571429,3230
10.85714286,2968
11.14285714,3118
11.85714286,2923
14,3436
9.571428571,3571
7.714285714,3144
12,3347
12.66666667,3123
13.14285714,3463
13.85714286,3686
13.42857143,3387
14.5,3726
14,3227
14.42857143,2898
14.57142857,3306
16.42857143,3422
17,3620
17.28571429,5734
15.85714286,2842
16.42857143,3490
14.25,3340
14.14285714,3194
15.85714286,3686
15.57142857,3399
16.85714286,4804
18.28571429,4230
16.42857143,3823
16.28571429,3508
12.57142857,4385
14.5,3148
12.71428571,3697
11.57142857,3346
13.57142857,3357
11.8,3462
11.57142857,3662
12.85714286,3557
12,3327
9.714285714,3175
6.857142857,4820
4.428571429,2937
8.571428571,3070
6,3888
9.333333333,4155
9.142857143,3306
3.857142857,3369
9.857142857,3404
12,3023
9,4179
11.14285714,3726
11.71428571,3689
12.83333333,3626
12.28571429,3761
11.57142857,2981
12.14285714,3315
11.71428571,3105
11,3414
10.28571429,3175
11.85714286,3370
12.28571429,3824
10,3665
11.42857143,3390
9.285714286,3215
13,3443
15.28571429,3458
13.71428571,3357
14.42857143,3492
14.42857143,3891
16.42857143,4119
17,3226
17.42857143,4818
16.85714286,2928
17,3065
17.6,3548
17.42857143,3521
17.14285714,3474
17.14285714,3695
16.57142857,3079
19,3681
17.57142857,3387
18,3386
16.71428571,3664
16,3419
17.85714286,3167
16,3249
16.42857143,2860
15.16666667,2913
9,3350
13.57142857,3041
10.57142857,3020
9.142857143,3522
15,4595
12.85714286,2523
10.28571429,2816
8.571428571,3155
4.75,4021
8.285714286,3635
10.42857143,2644
8.571428571,2994
10.71428571,2869
12.71428571,4817
8.285714286,4074
12.42857143,3927
10.57142857,3550
7.285714286,3692
11.57142857,2725
12.71428571,3406
13.14285714,2982
13.66666667,2979
11,3739
11,3455
12,3410
11.8,3408
11,3644
12.28571429,2482
12,2378
13.28571429,2929
14,2983
16.14285714,2766
16.85714286,2823
16.42857143,3583
17.66666667,2699
15.85714286,4438
16.85714286,2276
19.28571429,2449
18.16666667,3040
17.57142857,2758
16.71428571,2576
17.42857143,2673
18.85714286,2800
18.5,2636
18,2899
18.28571429,2879
19.14285714,3255
18,3142
16.57142857,3791
19.14285714,4246
17,3709
14.85714286,3036
9,3393
8.285714286,2325
7.142857143,2540
6,2602
3,3917
10.28571429,2416
6.285714286,3180
8.285714286,2852
3.4,3771
10,3272
11,2273
13.14285714,2577
8,2791
13,2499
6.571428571,3508
11.71428571,3006
10,2390
14,2610
11,2368
12.85714286,2766
11,3310
10.8,3470
13.85714286,2737
10.71428571,2454
11.85714286,2794
10.85714286,2816
12.57142857,2605
13.28571429,2529
12.85714286,2463
12.42857143,2586
13.33333333,2901
14.85714286,3055
14,2634
16.14285714,3076
18.6,2554
15.85714286,3625
16.85714286,3054
16.85714286,2296
18.71428571,2432
18,2597
17.14285714,2328
16.85714286,2219
16.71428571,2328
18.25,2215
16.71428571,2466
15.85714286,2631
17,1993
15,2276
14.28571429,2285
15.57142857,2236
14.57142857,2401
16.57142857,2486
16.5,2454
10.71428571,2473
11.14285714,2643
10.71428571,2358
9.75,3133
11.85714286,1708
12.28571429,1735
6.428571429,1889
6.428571429,2933
5,
0.285714286,
7.285714286,
6.2,
8.571428571,
6.142857143,
7.142857143,
6.4,
10.28571429,
10.85714286,
11.14285714,
11.85714286,
14,
9.571428571,
7.714285714,
12,
12.66666667,
13.14285714,
13.85714286,
13.42857143,
14.5,
14,
14.42857143,
14.57142857,
16.42857143,
17,
17.28571429,
15.85714286,
16.42857143,
14.25,
14.14285714,
15.85714286,
15.57142857,
16.85714286,
18.28571429,
16.42857143,
16.28571429,
12.57142857,
14.5,
12.71428571,
11.57142857,
13.57142857,
11.8,
11.57142857,
12.85714286,
12,
9.714285714,
6.857142857,
4.428571429,
8.571428571,
6,
9.333333333,
9.142857143,
3.857142857,19
9.857142857,1070
12,1371
9,3715
11.14285714,2206
11.71428571,1574
12.83333333,1746
12.28571429,1235
11.57142857,1852
12.14285714,2026
11.71428571,1820
11,2214
10.28571429,2357
11.85714286,2102
12.28571429,2889
10,2372
11.42857143,2096
9.285714286,2435
13,2202
15.28571429,2956
13.71428571,1579
14.42857143,1191
14.42857143,2541
16.42857143,1927
17,2208
17.42857143,3888
16.85714286,2055
17,2252
17.6,2006
17.42857143,2731
17.14285714,2222
17.14285714,2236
16.57142857,2287
19,4007
17.57142857,2683
18,3039
16.71428571,2149
16,2437
17.85714286,2364
16,2082
16.42857143,2923
15.16666667,2591
9,3190
13.57142857,2652
10.57142857,2105
9.142857143,2844
15,4026
12.85714286,2037
10.28571429,1922
8.571428571,2927
4.75,3418
8.285714286,2800
10.42857143,2298
8.571428571,1929
10.71428571,2168
12.71428571,2420
8.285714286,1842
12.42857143,1361
10.57142857,1411
7.285714286,1669
11.57142857,2121
12.71428571,2160
13.14285714,2581
13.66666667,2448
11,2418
11,1479
12,1360
11.8,1036
11,1689
12.28571429,1817
12,1782
13.28571429,2418
14,1678
16.14285714,1401
16.85714286,1409
16.42857143,1337
17.66666667,1560
15.85714286,3564
16.85714286,2007
19.28571429,2127
18.16666667,1951
17.57142857,1983
16.71428571,2196
17.42857143,2655
18.85714286,1996
18.5,2018
18,2807
18.28571429,1621
19.14285714,1236
18,931
16.57142857,879
19.14285714,1000
17,975
14.85714286,919
9,1835
8.285714286,1089
7.142857143,1458
6,2202
3,2327
10.28571429,963
6.285714286,863
8.285714286,1509
3.4,2077
10,2258
11,1380
13.14285714,1184
8,1476
13,1744
6.571428571,2146
11.71428571,1232
10,1792
14,1620
11,1307
12.85714286,1177
11,1175
10.8,1147
13.85714286,1325
10.71428571,1297
11.85714286,1160
10.85714286,1808
12.57142857,1270
13.28571429,1486
12.85714286,1074
12.42857143,1089
13.33333333,2028
14.85714286,1386
14,982
16.14285714,1431
18.6,1320
15.85714286,1747
16.85714286,1538
16.85714286,2048
18.71428571,1613
18,1129
17.14285714,1699
16.85714286,1247
16.71428571,1090
18.25,1153
16.71428571,1650
15.85714286,1167
17,1025
15,972
14.28571429,1356
15.57142857,1169
14.57142857,1004
16.57142857,799
16.5,919
10.71428571,839
11.14285714,961
10.71428571,968
9.75,1146
11.85714286,1083
12.28571429,888
6.428571429,903
6.428571429,1110
5,
0.285714286,
7.285714286,
6.2,
8.571428571,
6.142857143,
7.142857143,
6.4,
10.28571429,
10.85714286,
11.14285714,
11.85714286,
14,
9.571428571,
7.714285714,
12,
12.66666667,
13.14285714,
13.85714286,
13.42857143,
14.5,
14,
14.42857143,
14.57142857,
16.42857143,
17,
17.28571429,
15.85714286,
16.42857143,
14.25,
14.14285714,
15.85714286,
15.57142857,
16.85714286,
18.28571429,
16.42857143,
16.28571429,
12.57142857,
14.5,
12.71428571,
11.57142857,
13.57142857,
11.8,
11.57142857,
12.85714286,
12,
9.714285714,
6.857142857,
4.428571429,
8.571428571,
6,
9.333333333,
9.142857143,
3.857142857,
9.857142857,
12,
9,
11.14285714,
11.71428571,
12.83333333,
12.28571429,
11.57142857,
12.14285714,
11.71428571,
11,
10.28571429,
11.85714286,
12.28571429,
10,
11.42857143,
9.285714286,
13,
15.28571429,
13.71428571,
14.42857143,
14.42857143,
16.42857143,
17,
17.42857143,
16.85714286,
17,
17.6,
17.42857143,
17.14285714,
17.14285714,
16.57142857,
19,
17.57142857,
18,
16.71428571,
16,
17.85714286,
16,
16.42857143,
15.16666667,
9,
13.57142857,
10.57142857,
9.142857143,
15,
12.85714286,
10.28571429,
8.571428571,
4.75,
8.285714286,
10.42857143,
8.571428571,
10.71428571,
12.71428571,
8.285714286,
12.42857143,42
10.57142857,44
7.285714286,84
11.57142857,51
12.71428571,76
13.14285714,16
13.66666667,64
11,87
11,120
12,248
11.8,280
11,413
12.28571429,408
12,443
13.28571429,560
14,598
16.14285714,555
16.85714286,709
16.42857143,720
17.66666667,724
15.85714286,854
16.85714286,643
19.28571429,749
18.16666667,939
17.57142857,953
16.71428571,1000
17.42857143,1172
18.85714286,1114
18.5,1079
18,1066
18.28571429,1085
19.14285714,945
18,1028
16.57142857,1205
19.14285714,1273
17,1423
14.85714286,1454
9,1446
8.285714286,1192
7.142857143,1281
6,1320
3,1269
10.28571429,1232
6.285714286,1635
8.285714286,1511
3.4,1480
10,1455
11,972
13.14285714,1002
8,1414
13,1475
6.571428571,1616
11.71428571,1605
10,1321
14,1311
11,1213
12.85714286,1354
11,1707
10.8,1376
13.85714286,1335
10.71428571,1316
11.85714286,1530
10.85714286,1468
12.57142857,1325
13.28571429,1404
12.85714286,1388
12.42857143,1411
13.33333333,1448
14.85714286,1843
14,1497
16.14285714,1500
18.6,1323
15.85714286,1508
16.85714286,1376
16.85714286,1256
18.71428571,1348
18,1488
17.14285714,1216
16.85714286,1222
16.71428571,1193
18.25,1153
16.71428571,1078
15.85714286,1224
17,1176
15,1153
14.28571429,1263
15.57142857,1167
14.57142857,1174
16.57142857,1343
16.5,1231
10.71428571,1259
11.14285714,1303
10.71428571,1192
9.75,1362
11.85714286,1422
12.28571429,1171
6.428571429,1123
6.428571429,1292
5,3081
0.285714286,2221
7.285714286,1585
6.2,1515
8.571428571,3099
6.142857143,1976
7.142857143,1169
6.4,1349
10.28571429,1280
10.85714286,1369
11.14285714,1892
11.85714286,1587
14,2821
9.571428571,2118
7.714285714,1896
12,2422
12.66666667,2150
13.14285714,2007
13.85714286,2126
13.42857143,2851
14.5,4888
14,4401
14.42857143,3614
14.57142857,3505
16.42857143,3648
17,4659
17.28571429,7693
15.85714286,2903
16.42857143,2951
14.25,3375
14.14285714,3306
15.85714286,3687
15.57142857,3742
16.85714286,4801
18.28571429,6198
16.42857143,5087
16.28571429,5465
12.57142857,5959
14.5,6940
12.71428571,6937
11.57142857,7161
13.57142857,7030
11.8,6727
11.57142857,5071
12.85714286,3375
12,3614
9.714285714,4760
6.857142857,6648
4.428571429,3002
8.571428571,3391
6,7948
9.333333333,6243
9.142857143,2626
3.857142857,1990
9.857142857,2251
12,2097
9,4081
11.14285714,2455
11.71428571,1903
12.83333333,1981
12.28571429,2126
11.57142857,2262
12.14285714,2253
11.71428571,1934
11,1823
10.28571429,1783
11.85714286,1826
12.28571429,2858
10,2409
11.42857143,2924
9.285714286,2906
13,3159
15.28571429,5114
13.71428571,3554
14.42857143,2544
14.42857143,4181
16.42857143,3272
17,3512
17.42857143,7909
16.85714286,2940
17,2978
17.6,2926
17.42857143,3474
17.14285714,3618
17.14285714,4021
16.57142857,4184
19,8071
17.57142857,5491
18,6507
16.71428571,5385
16,6547
17.85714286,7074
16,6553
16.42857143,8061
15.16666667,7235
9,7462
13.57142857,3869
10.57142857,3216
9.142857143,4205
15,6493
12.85714286,2869
10.28571429,2998
8.571428571,5065
4.75,5705
8.285714286,3430
10.42857143,2030
8.571428571,1906
10.71428571,1915
12.71428571,2588
8.285714286,1786
12.42857143,1247
10.57142857,1253
7.285714286,1381
11.57142857,1660
12.71428571,1665
13.14285714,1993
13.66666667,1873
11,1919
11,1337
12,1326
11.8,1035
11,1851
12.28571429,1859
12,1683
13.28571429,2688
14,2257
16.14285714,1943
16.85714286,1934
16.42857143,2167
17.66666667,2153
15.85714286,5980
16.85714286,2331
19.28571429,2488
18.16666667,2536
17.57142857,2552
16.71428571,3834
17.42857143,4617
18.85714286,4669
18.5,4743
18,7532
18.28571429,4705
19.14285714,4286
18,3615
16.57142857,3823
19.14285714,3667
17,3951
14.85714286,3976
9,6735
8.285714286,2584
7.142857143,2753
6,4047
3,4657
10.28571429,1747
6.285714286,1863
8.285714286,3552
3.4,4229
10,2884
11,1382
13.14285714,1305
8,1486
13,1480
6.571428571,2255
11.71428571,1119
10,1397
14,1377
11,1099
12.85714286,1023
11,1017
10.8,1118
13.85714286,1036
10.71428571,1002
11.85714286,1118
10.85714286,1612
12.57142857,1129
13.28571429,1152
12.85714286,1273
12.42857143,1234
13.33333333,2616
14.85714286,1552
14,1249
16.14285714,1879
18.6,1805
15.85714286,3052
16.85714286,1814
16.85714286,2234
18.71428571,1797
18,1468
17.14285714,2156
16.85714286,2205
16.71428571,2061
18.25,2481
16.71428571,5263
15.85714286,3466
17,3644
15,4012
14.28571429,4513
15.57142857,4567
14.57142857,3802
16.57142857,2445
16.5,2669
10.71428571,1450
11.14285714,1787
10.71428571,2198
9.75,2979
11.85714286,1748
